ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000024960	401.7	401.4	296.2	436.5	399.5	397.3	328.8	388.4
ENSMUSG00000025739	74.2	71.1	76.4	70.9	76.3	72.1	75.7	75.9
ENSMUSG00000025892	41.2	38.2	67.5	43.2	40.6	36.8	43.5	40.4
ENSMUSG00000025958	610	526.9	558	685.8	629.5	646.3	514.6	566.7
ENSMUSG00000026567	36.3	37.2	35.3	35.3	35.8	35.6	35.9	36.3
ENSMUSG00000026824	52.3	53.1	63.6	51.6	59.5	51.7	60	52.9
ENSMUSG00000026959	83.6	79.6	82.6	87.1	87.2	83.8	85.6	85.9
ENSMUSG00000027523	1096.7	1089.2	1000.6	1076.8	1155	1103.3	1008.2	1076.1
ENSMUSG00000027669	70.8	96.8	79.2	82.1	72.3	86.7	66.5	78.6
ENSMUSG00000028957	132.3	172.8	566.9	514.8	167.4	275.9	617	424.1
ENSMUSG00000029064	3835.2	3732.4	3630.6	3844.8	3952.1	3794	3513.5	3910.9
ENSMUSG00000029334	44.5	45.2	49.6	44.2	45.1	44.8	46.1	46.8
ENSMUSG00000029361	67.6	67.8	64.5	65	68.6	72.3	64	64
ENSMUSG00000029663	47.8	43.9	43.1	40.3	47.4	39.8	42.3	41.1
ENSMUSG00000029713	1308.1	1486	1425	1275.9	1260.3	1329.6	1312.8	1278.6
ENSMUSG00000029778	103.5	106.2	101.1	85.8	96.3	105.4	103.7	97.4
ENSMUSG00000030102	871.4	806.1	821.9	1106.1	903.1	725.5	1039.2	1012
ENSMUSG00000030209	52.2	50.4	65.7	53.3	55	49.7	52.1	51.5
ENSMUSG00000030592	64.2	66.7	64.5	62.4	64.4	66.7	68.7	67.1
ENSMUSG00000031659	139.7	146.7	114.2	108.8	110.5	127.1	122.8	126.6
ENSMUSG00000031748	73.9	72.6	71.6	67.6	71.8	75.8	74.8	72.3
ENSMUSG00000032034	58.5	60.4	57.2	59.8	60.1	61.9	65.5	63.4
ENSMUSG00000032192	124.5	117.2	112.3	120.8	113	118.5	126.8	115
ENSMUSG00000032246	57.9	54.5	62.4	56.1	52.4	55.2	55.5	56.7
ENSMUSG00000032562	1597.7	1515.5	1568.3	1587.5	1666.6	1640.9	1522.1	1573.2
ENSMUSG00000032766	67.9	61.4	52.4	68	59.3	61.4	58.7	65.6
ENSMUSG00000033765	54.4	49.8	53.5	55.6	54.2	55.5	59.4	56.2
ENSMUSG00000033981	37.4	36.7	59.7	37.6	38.6	37.3	43.3	37.9
ENSMUSG00000036402	2826.5	3053.8	3274.8	2997.2	2985.8	3178.4	3098.8	2995.7
ENSMUSG00000036438	1039.3	1176	1032.3	1059.2	1026.2	1253.1	1191.2	945.7
ENSMUSG00000036438	1464.8	1559.6	1492.2	1443.6	1424.9	1422.6	1455.9	1201.9
ENSMUSG00000038026	44.7	46.1	45.1	46	43.9	48.3	43.7	45.5
ENSMUSG00000038473	190.5	212.2	164	193.6	220.5	195.4	170.5	199.4
ENSMUSG00000038811	50.8	49	44.4	47	49.9	50	46.9	46.4
ENSMUSG00000039943	107.8	110.2	101.5	124.4	107.9	106.1	110.5	116.9
ENSMUSG00000040061	74	82.4	63.4	79.9	83.9	81	76.4	78.6
ENSMUSG00000041624	211.6	213.9	245.8	210.1	205.2	212.6	207.1	211
ENSMUSG00000042644	162.6	159.9	135.6	150.8	146.4	153.4	155.2	166.5
ENSMUSG00000043301	37.3	37.2	39.4	38.2	39.7	37.5	41	37.8
ENSMUSG00000048240	94.2	92.1	91.2	84.4	90.9	88	95.1	90.1
ENSMUSG00000049892	60.1	54.6	58.2	55.1	60.8	64.6	61	58.9
ENSMUSG00000050901	57.9	51.9	56.1	49.3	52.1	53	55.5	55.7
ENSMUSG00000050965	225.1	311.5	178.5	227.5	213.5	276.6	183.9	216.9
ENSMUSG00000051177	353.1	358	318.7	440.3	371.1	303.9	434.3	383.9
ENSMUSG00000051331	52.8	51.7	49.6	49.2	48.8	53.9	49.9	50.2
ENSMUSG00000052889	130.5	157.3	119.4	151.5	148	135.8	118.8	138.6
ENSMUSG00000052920	68.6	58.2	64.6	58.4	62	64	57.7	57.5
ENSMUSG00000053819	242.1	270.7	194.9	254.4	264.6	252.7	224.1	242.3
ENSMUSG00000054764	109	114.1	88	102.4	122.5	172.4	80.1	93.8
ENSMUSG00000055866	297.9	185.8	649.8	1155.3	426.6	311.1	695.8	984.3
ENSMUSG00000057378	48.8	47	61.9	47.9	50.2	46.9	53.7	49
ENSMUSG00000057614	101.4	95.1	107.1	117.4	103.6	109.8	111.2	98.6
ENSMUSG00000057897	204.3	275.6	207.5	261.6	222.5	234.1	231.5	199.2
ENSMUSG00000059003	38.4	39.6	39.2	35.2	34.6	38	37.9	38.5
ENSMUSG00000063065	789.2	872.1	678	751.8	786.1	888.9	722.5	723.9
ENSMUSG00000063130	57.6	54.7	52.1	57	57	62.2	56.2	53.3
ENSMUSG00000063358	2115.1	2265.1	1894.3	2216.1	2141.8	2424.5	2091.9	2082.3
ENSMUSG00000063594	46.1	47.1	39.1	42.4	42.5	46.4	43.6	42.7
ENSMUSG00000068523	1174.3	1212.4	998.8	1380.8	1162	1020.6	1277.1	1346.7
ENSMUSG00000068523	231.4	255.2	329	258.3	252.5	194.1	237.3	238.8
ENSMUSG00000099269	30	27.8	33.7	26.5	30.6	30.3	30.9	27.2
