ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000052920	359.6	329.2	381.5	334.6	281.9	393.7	382.6	377.8
ENSMUSG00000053819	711.3	778.4	705.5	682.8	678.6	743.2	712.8	793
ENSMUSG00000054764	26.4	26	27.4	26.3	26.6	27.2	27.5	26.2
ENSMUSG00000055866	319.3	212.4	883	701	353.2	346.8	814.9	632.6
ENSMUSG00000057378	46.8	41.8	49	44.7	47.1	44.5	46.4	41.2
ENSMUSG00000057614	581.8	530.2	571.2	578.9	549.5	571.3	608.1	598.4
ENSMUSG00000057897	137.4	155.7	144.2	139.4	154.6	149.9	145.5	112
ENSMUSG00000059003	30.9	33.1	31.6	31.7	31.5	31.7	31.7	29.5
ENSMUSG00000063065	1966.4	2073	2071.5	2074.8	2085.7	2067.9	2147.5	2039.3
ENSMUSG00000063130	50.6	56.2	49.1	50.8	49.7	50.2	48.5	55.6
ENSMUSG00000063358	1349.5	1284.6	1325.5	1323.4	1272	1291.7	1308.4	1396.2
ENSMUSG00000063594	52.7	55.9	55.5	61.4	60.3	63.5	62.6	51.3
ENSMUSG00000068523	774.2	749.5	761.5	743.5	744.5	710.4	664	813.3
ENSMUSG00000068523	252.9	243.2	266.6	242.7	244.1	224.4	215.3	275.5
ENSMUSG00000099269	22.4	22.3	23.6	22.7	25.4	22.3	22.1	21.1
