ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000030058	0.0328117890404	0.525474525475	24	18	741.4
ENSMUSG00000026965	0.0529341399064	0.67032967033	24	4	55
ENSMUSG00000024740	0.0191401538052	0.358641358641	24	14	736.1
ENSMUSG00000008855	0.00126125781901	0.044955044955	24	2	188.6
ENSMUSG00000032112	0.0172388871616	0.338661338661	24	4	322.1
ENSMUSG00000040688	0.0201611421561	0.375624375624	24	22	300.7
ENSMUSG00000026878	0.0593022932511	0.709290709291	24	4	85.1
ENSMUSG00000014355	0.0560531913986	0.692307692308	24	6	168.9
ENSMUSG00000001158	0.0100492459161	0.240759240759	24	16	92.1
ENSMUSG00000025224	0.201786103547	0.995004995005	24	10	19.8
ENSMUSG00000040688	0.111749214993	0.907092907093	24	10	165.1
ENSMUSG00000040688	0.0220178098119	0.403596403596	24	10	210.5
ENSMUSG00000014355	0.0307620623285	0.502497502498	24	20	68.9
ENSMUSG00000035505	0.0017421382154	0.0589410589411	24	18	7.2
ENSMUSG00000022100	0.0647620862744	0.745254745255	24	16	690.6
ENSMUSG00000026965	0.0862235522694	0.833166833167	24	18	202.2
ENSMUSG00000020794	0.0455453342438	0.631368631369	24	6	407.9
ENSMUSG00000022770	0.0390318906542	0.584415584416	24	4	754.2
ENSMUSG00000010406	0.00240678377726	0.0789210789211	24	4	348.9
ENSMUSG00000028677	0.113475372779	0.923076923077	24	12	636.8
ENSMUSG00000022770	0.0106233446346	0.248751248751	24	22	697.7
ENSMUSG00000021327	0.0449394914485	0.621378621379	24	20	1277.6
ENSMUSG00000038160	0.0411850284211	0.598401598402	24	14	3.9
ENSMUSG00000040688	0.0785466302665	0.805194805195	24	16	62.6
ENSMUSG00000019868	0.020167975643	0.375624375624	24	16	22.4
ENSMUSG00000078923	0.00418145218126	0.118881118881	24	18	52.8
ENSMUSG00000032112	0.000570466111286	0.024975024975	24	6	27.4
ENSMUSG00000014355	0.0713993321569	0.769230769231	24	18	107.3
ENSMUSG00000025224	0.0274136364652	0.466533466533	24	16	467.2
ENSMUSG00000025224	0.0292907174735	0.494505494505	24	22	62.7
ENSMUSG00000026553	0.061980510213	0.729270729271	24	16	1133.2
ENSMUSG00000025224	0.0936317161171	0.856143856144	24	4	42.2
ENSMUSG00000014355	0.00121484944545	0.041958041958	24	8	213.9
ENSMUSG00000003346	0.0274210667124	0.466533466533	24	18	8.2
ENSMUSG00000067851	0.0862235522694	0.833166833167	24	20	496.2
ENSMUSG00000026965	0.042905189966	0.609390609391	24	12	9.8
ENSMUSG00000024740	0.0181667181139	0.350649350649	24	8	800.7
ENSMUSG00000026553	0.0078352218124	0.200799200799	24	2	117.4
ENSMUSG00000071659	0.00256061460622	0.0809190809191	24	14	571.6
ENSMUSG00000020368	0.0278699286275	0.476523476523	24	20	1727.6
ENSMUSG00000004207	0.0260768936294	0.454545454545	24	14	798.1
ENSMUSG00000030751	0.08702857063	0.843156843157	24	6	29
ENSMUSG00000025261	0.00469449183571	0.130869130869	24	12	612.7
ENSMUSG00000028759	0.0944483192289	0.865134865135	24	18	167.7
ENSMUSG00000032803	0.0409198292609	0.598401598402	24	6	117.1
ENSMUSG00000020708	0.0403477868211	0.589410589411	24	20	156.7
ENSMUSG00000022770	0.0191401538052	0.358641358641	24	20	152.8
ENSMUSG00000022365	0.0172388871616	0.338661338661	24	16	1327.1
ENSMUSG00000026878	0.0209188897607	0.391608391608	24	2	901.7
ENSMUSG00000004207	0.011483852877	0.256743256743	24	12	1364.5
ENSMUSG00000029405	0.00681545387493	0.177822177822	24	4	146.5
ENSMUSG00000014355	0.0307762166392	0.502497502498	24	10	34.5
ENSMUSG00000020794	0.0220178098119	0.403596403596	24	20	664
ENSMUSG00000024740	0.0121313431312	0.265734265734	24	4	484.9
ENSMUSG00000040688	0.090675568908	0.856143856144	24	6	230.4
ENSMUSG00000027828	0.133129417766	0.952047952048	24	18	1294
ENSMUSG00000013160	0.0952775852441	0.869130869131	24	12	432.1
ENSMUSG00000029405	0.130505681683	0.948051948052	24	16	4
ENSMUSG00000026965	0.00721770430702	0.183816183816	24	6	135.8
ENSMUSG00000021282	0.00404854957203	0.117882117882	24	20	2376.8
ENSMUSG00000020794	0.024374796196	0.428571428571	24	14	730.5
ENSMUSG00000012819	0.0160319103553	0.330669330669	24	0	113.6
ENSMUSG00000071415	0.00950420479882	0.236763236763	24	16	256.5
ENSMUSG00000022770	0.0449394914485	0.621378621379	24	22	401.6
ENSMUSG00000029405	0.0044239335465	0.125874125874	24	4	1526.1
ENSMUSG00000020459	0.0586254396255	0.698301698302	24	8	14.6
ENSMUSG00000038160	0.058614209437	0.698301698302	24	18	508.7
ENSMUSG00000030058	0.0752904863792	0.797202797203	24	10	627.9
ENSMUSG00000028759	0.0278699286275	0.476523476523	24	2	32.1
ENSMUSG00000030058	0.031250819114	0.51048951049	24	4	1144
ENSMUSG00000004207	0.0344422057511	0.533466533467	24	14	902.9
ENSMUSG00000020368	0.0483220815908	0.648351648352	24	2	274.3
ENSMUSG00000070733	0.0078352218124	0.200799200799	24	6	367.1
ENSMUSG00000005442	0.0328117890404	0.525474525475	24	12	58.6
ENSMUSG00000005442	0.0752904863792	0.797202797203	24	10	133.8
ENSMUSG00000021282	0.099204318019	0.884115884116	24	0	1185.9
ENSMUSG00000008855	0.011483852877	0.256743256743	24	18	226.4
ENSMUSG00000019868	0.061980510213	0.729270729271	24	6	48.2
ENSMUSG00000026878	0.00175049493388	0.0609390609391	24	4	15.9
ENSMUSG00000029405	0.0560531913986	0.692307692308	24	0	124.8
ENSMUSG00000040688	0.0654816988615	0.752247752248	24	12	218
ENSMUSG00000036733	0.0793250551595	0.808191808192	24	4	78.9
ENSMUSG00000005442	0.0683859475317	0.762237762238	24	18	309.3
ENSMUSG00000067851	0.0423279315032	0.602397602398	24	12	12.4
ENSMUSG00000036733	0.107416541852	0.899100899101	24	20	37.3
ENSMUSG00000029405	0.0366829096051	0.565434565435	24	22	805.7
ENSMUSG00000005442	0.0269807547702	0.457542457542	24	10	15.5
ENSMUSG00000030751	0.0626642989429	0.729270729271	24	20	10.2
ENSMUSG00000015341	0.01950896591	0.373626373626	24	22	106
ENSMUSG00000040688	0.0106233446346	0.248751248751	24	20	163.2
ENSMUSG00000022100	0.00281222186047	0.0849150849151	24	2	375.9
ENSMUSG00000026553	0.00514722899821	0.140859140859	24	18	16.4
ENSMUSG00000028677	0.0148936959956	0.317682317682	24	16	206
ENSMUSG00000055204	0.0560531913986	0.692307692308	24	6	333.3
ENSMUSG00000020459	0.0018656563836	0.0659340659341	24	10	303.1
ENSMUSG00000037373	0.00327829197586	0.0949050949051	24	2	119
ENSMUSG00000004207	0.0191401538052	0.358641358641	24	4	1442
ENSMUSG00000022100	0.0483220815908	0.648351648352	24	12	1112.3
ENSMUSG00000022770	0.0124043594913	0.272727272727	24	2	11.1
ENSMUSG00000025261	0.0239600168324	0.420579420579	24	4	51.1
ENSMUSG00000030058	0.072149171989	0.786213786214	24	2	597.6
ENSMUSG00000029405	0.156105869183	0.979020979021	24	8	27.1
ENSMUSG00000067851	0.240463290065	0.999000999001	24	6	473
ENSMUSG00000019295	0.182418118597	0.991008991009	24	6	170.1
ENSMUSG00000005442	0.118825598983	0.931068931069	24	8	99.4
ENSMUSG00000027598	0.117070978596	0.924075924076	24	20	54.9
ENSMUSG00000032112	0.033946472054	0.528471528472	24	0	11.6
ENSMUSG00000027598	0.0198702362479	0.373626373626	24	22	167.2
ENSMUSG00000029234	0.0654816988615	0.752247752248	24	10	486.3
ENSMUSG00000027598	0.0328117890404	0.525474525475	24	8	845.5
ENSMUSG00000020794	0.0535897217898	0.68031968032	24	0	1205.3
ENSMUSG00000014355	0.0181717876221	0.350649350649	24	18	146.4
ENSMUSG00000020936	0.196041918009	0.993006993007	24	0	65.1
ENSMUSG00000028797	0.0130931159927	0.280719280719	24	16	32.9
ENSMUSG00000026553	0.133129417766	0.952047952048	24	4	88.4
ENSMUSG00000008855	0.0283598496801	0.476523476523	24	22	31
ENSMUSG00000055204	0.00289694532616	0.0869130869131	24	20	700
ENSMUSG00000071659	0.129105878486	0.948051948052	24	22	377.6
ENSMUSG00000037373	0.0567245228282	0.693306693307	24	16	297
ENSMUSG00000022898	0.000510955179171	0.021978021978	24	12	59.7
ENSMUSG00000008855	0.0260768936294	0.454545454545	24	12	117
ENSMUSG00000028797	0.00348334995699	0.102897102897	24	10	266.2
ENSMUSG00000028797	0.00627049779475	0.15984015984	24	14	29.3
ENSMUSG00000026878	0.0785466302665	0.805194805195	24	18	53
ENSMUSG00000008855	0.0191401538052	0.358641358641	24	16	178.6
ENSMUSG00000026553	0.0409281202911	0.598401598402	24	10	124.1
ENSMUSG00000022100	0.090675568908	0.856143856144	24	6	457.1
ENSMUSG00000040688	0.0384766158526	0.578421578422	24	20	548.2
ENSMUSG00000020519	0.061980510213	0.729270729271	24	8	263.2
ENSMUSG00000020936	0.0449394914485	0.621378621379	24	8	35.8
ENSMUSG00000022770	0.000670545913874	0.028971028971	24	4	5.7
ENSMUSG00000022100	0.0344422057511	0.533466533467	24	4	312.6
ENSMUSG00000055204	0.0124004442274	0.272727272727	24	6	624
ENSMUSG00000055204	0.0991921387737	0.884115884116	24	0	325.8
ENSMUSG00000087260	0.0423204618779	0.602397602398	24	8	33.5
ENSMUSG00000021327	0.0862235522694	0.833166833167	24	20	100
ENSMUSG00000034820	0.00186471968634	0.0659340659341	24	16	186.3
ENSMUSG00000034820	0.00272525176005	0.0819180819181	24	18	234.6
ENSMUSG00000028759	0.0078352218124	0.200799200799	24	20	74.5
ENSMUSG00000022193	0.0409198292609	0.598401598402	24	6	1698.7
ENSMUSG00000027598	0.195154847791	0.992007992008	24	18	317.8
ENSMUSG00000030058	0.0152021548243	0.321678321678	24	10	912.7
ENSMUSG00000020088	0.00429821088255	0.121878121878	24	20	687.7
ENSMUSG00000037373	0.0133756825989	0.292707292707	24	2	215
ENSMUSG00000007036	0.0333173765242	0.528471528472	24	8	180.8
ENSMUSG00000022898	0.00906931088052	0.227772227772	24	20	75.8
ENSMUSG00000014355	0.0409198292609	0.598401598402	24	8	129.6
ENSMUSG00000014355	0.0683859475317	0.762237762238	24	0	436
ENSMUSG00000037373	0.0205391838185	0.38961038961	24	12	219.5
ENSMUSG00000001018	0.00348334995699	0.102897102897	24	14	127.6
ENSMUSG00000032803	0.00528333885254	0.141858141858	24	12	374.3
ENSMUSG00000078713	0.0108725965503	0.252747252747	24	14	4.9
ENSMUSG00000028677	0.0560531913986	0.692307692308	24	6	93
ENSMUSG00000028797	0.122566548332	0.936063936064	24	16	235.3
ENSMUSG00000020936	0.00950420479882	0.236763236763	24	16	467.2
ENSMUSG00000037373	0.00281222186047	0.0849150849151	24	8	42.4
ENSMUSG00000026878	0.0138268132178	0.296703296703	24	18	63.6
ENSMUSG00000020936	0.0390318906542	0.584415584416	24	0	418.7
ENSMUSG00000021556	0.0328117890404	0.525474525475	24	10	97.6
ENSMUSG00000024309	0.0157109680847	0.322677322677	24	20	51.2
ENSMUSG00000079477	0.08702857063	0.843156843157	24	2	152.4
ENSMUSG00000028677	0.0522907002623	0.665334665335	24	6	406.4
ENSMUSG00000014355	0.0231690672997	0.41958041958	24	10	464.7
ENSMUSG00000020088	0.00308477012706	0.0919080919081	24	22	131.5
ENSMUSG00000068328	0.188708749968	0.992007992008	24	22	234.6
ENSMUSG00000002332	0.0752904863792	0.797202797203	24	16	1191.6
ENSMUSG00000067851	0.0409281202911	0.598401598402	24	4	988.6
ENSMUSG00000021556	0.0379487486251	0.565434565435	24	14	10.9
ENSMUSG00000036733	0.0428881188885	0.609390609391	24	12	282.8
ENSMUSG00000029446	0.017817847894	0.342657342657	24	6	133.2
ENSMUSG00000067851	0.0328117890404	0.525474525475	24	20	311.2
ENSMUSG00000022770	0.0172388871616	0.338661338661	24	10	481.3
ENSMUSG00000026553	0.0612756889105	0.715284715285	24	10	306.5
ENSMUSG00000022770	0.202640512698	0.996003996004	24	0	475.7
ENSMUSG00000026553	0.00849599441162	0.215784215784	24	16	187
ENSMUSG00000022770	0.072149171989	0.786213786214	24	6	204.1
ENSMUSG00000020368	0.00126125781901	0.044955044955	24	2	2681.3
ENSMUSG00000079477	0.0455541122676	0.631368631369	24	0	54.7
ENSMUSG00000027598	0.00626810236879	0.15984015984	24	16	272
ENSMUSG00000020459	0.107416541852	0.899100899101	24	12	243.9
ENSMUSG00000024309	0.0390318906542	0.584415584416	24	12	187.7
ENSMUSG00000027598	0.010868624632	0.252747252747	24	12	84
ENSMUSG00000025261	0.00528333885254	0.141858141858	24	14	822.4
ENSMUSG00000022898	0.00746329302883	0.184815184815	24	4	10.3
ENSMUSG00000030751	0.031250819114	0.51048951049	24	4	106.5
ENSMUSG00000030751	0.000354996715051	0.012987012987	24	8	22.6
ENSMUSG00000034820	0.0560531913986	0.692307692308	24	14	265.9
ENSMUSG00000014355	0.0753015637788	0.797202797203	24	4	42.5
ENSMUSG00000026965	0.0713993321569	0.769230769231	24	18	152.7
ENSMUSG00000027598	0.134025213067	0.954045954046	24	0	204.9
ENSMUSG00000026878	0.162683855714	0.985014985015	24	4	131.9
ENSMUSG00000025224	0.01411583319	0.304695304695	24	20	65.5
ENSMUSG00000038160	0.112606063659	0.914085914086	24	6	633.8
ENSMUSG00000055204	0.00121484944545	0.041958041958	24	16	882.3
ENSMUSG00000025156	0.0898562532293	0.846153846154	24	4	491.9
ENSMUSG00000020459	0.0133756825989	0.292707292707	24	2	38.6
ENSMUSG00000026553	0.0227680930856	0.40959040959	24	18	63
ENSMUSG00000008855	0.156997231441	0.983016983017	24	6	520
ENSMUSG00000027598	0.0195043365244	0.373626373626	24	20	274
ENSMUSG00000020088	0.0898562532293	0.846153846154	24	22	21.2
ENSMUSG00000028646	0.113475372779	0.923076923077	24	0	71.9
ENSMUSG00000024712	0.034964025382	0.545454545455	24	2	30.7
ENSMUSG00000029446	0.0523097426351	0.665334665335	24	8	22.3
ENSMUSG00000020459	0.0138692263546	0.296703296703	24	22	4
ENSMUSG00000014355	0.0455453342438	0.631368631369	24	8	733.8
ENSMUSG00000020088	0.0713993321569	0.769230769231	24	14	22.9
ENSMUSG00000021096	0.0785593454713	0.805194805195	24	10	747.8
ENSMUSG00000025224	0.00102701904917	0.03996003996	24	8	17
ENSMUSG00000008855	0.00722036291036	0.183816183816	24	6	58.6
ENSMUSG00000026553	0.00703530443556	0.181818181818	24	12	1047.2
ENSMUSG00000005442	0.0274210667124	0.466533466533	24	16	43
ENSMUSG00000037373	0.00849599441162	0.215784215784	24	12	43.6
ENSMUSG00000034820	0.00543083615082	0.144855144855	24	14	159
ENSMUSG00000026553	0.01411583319	0.304695304695	24	0	49.3
ENSMUSG00000030058	0.0403477868211	0.589410589411	24	20	998.5
ENSMUSG00000027598	0.0523014116911	0.665334665335	24	18	19.3
ENSMUSG00000024740	0.0428881188885	0.609390609391	24	20	691.3
ENSMUSG00000020368	0.0390318906542	0.584415584416	24	18	1807.7
ENSMUSG00000021096	0.175396570589	0.99000999001	24	2	33
ENSMUSG00000001018	0.0505822358957	0.662337662338	24	12	167.6
ENSMUSG00000035505	0.0274136364652	0.466533466533	24	16	876.3
ENSMUSG00000029446	0.0455453342438	0.631368631369	24	8	37.8
ENSMUSG00000030058	0.0344422057511	0.533466533467	24	4	41.7
ENSMUSG00000025224	0.0654816988615	0.752247752248	24	14	78.6
ENSMUSG00000014355	0.0288204900829	0.480519480519	24	16	15
ENSMUSG00000025261	0.0409198292609	0.598401598402	24	8	442.3
ENSMUSG00000036733	0.00610916119531	0.158841158841	24	0	6.7
ENSMUSG00000022365	0.000757854949966	0.030969030969	24	22	1813.2
ENSMUSG00000020459	0.0560531913986	0.692307692308	24	14	619.7
ENSMUSG00000036241	0.0344422057511	0.533466533467	24	14	726.6
ENSMUSG00000020708	0.0793250551595	0.808191808192	24	0	190.6
ENSMUSG00000032112	0.0785466302665	0.805194805195	24	2	123.5
ENSMUSG00000026553	0.0640759079169	0.734265734266	24	22	15.4
ENSMUSG00000022770	0.00543083615082	0.144855144855	24	0	91.2
ENSMUSG00000025224	0.0676820028664	0.757242757243	24	4	7.3
ENSMUSG00000029446	9.74872361923e-05	0.004995004995	24	12	82
ENSMUSG00000038160	0.0278699286275	0.476523476523	24	0	349.4
ENSMUSG00000005442	0.0195043365244	0.373626373626	24	6	25.9
ENSMUSG00000037373	0.102413311818	0.885114885115	24	18	64.9
ENSMUSG00000027598	0.0130931159927	0.280719280719	24	16	672.7
ENSMUSG00000021556	0.0078352218124	0.200799200799	24	4	97.1
ENSMUSG00000026553	0.0654816988615	0.752247752248	24	4	587.6
ENSMUSG00000044600	0.0124004442274	0.272727272727	24	18	517.5
ENSMUSG00000025224	0.0409281202911	0.598401598402	24	12	31
ENSMUSG00000067851	0.000316615494692	0.010989010989	24	12	29.8
ENSMUSG00000012819	0.0481041372867	0.642357642358	24	22	4.7
ENSMUSG00000007036	0.00664127756305	0.16983016983	24	14	286.3
ENSMUSG00000030058	0.00121484944545	0.041958041958	24	18	971.8
ENSMUSG00000014355	0.00681545387493	0.177822177822	24	20	591.6
ENSMUSG00000028759	0.0535897217898	0.68031968032	24	12	206.1
ENSMUSG00000030868	0.058614209437	0.698301698302	24	18	531.9
ENSMUSG00000014355	0.0483220815908	0.648351648352	24	10	240.7
ENSMUSG00000036835	0.00829197816992	0.212787212787	24	12	2139.1
ENSMUSG00000022100	0.0191460775421	0.358641358641	24	10	166.9
ENSMUSG00000005982	0.196041918009	0.993006993007	24	10	459
ENSMUSG00000028759	0.0044239335465	0.125874125874	24	16	847.7
ENSMUSG00000070733	0.00327930062704	0.0949050949051	24	22	84.7
ENSMUSG00000033020	0.034964025382	0.545454545455	24	0	452.6
ENSMUSG00000021096	0.00317859282332	0.0929070929071	24	18	140.8
ENSMUSG00000037373	0.106583599931	0.897102897103	24	22	7.7
ENSMUSG00000020368	0.0654816988615	0.752247752248	24	2	112
ENSMUSG00000022770	0.000137192918854	0.004995004995	24	6	446.7
ENSMUSG00000008855	0.103251467095	0.891108891109	24	8	546.7
ENSMUSG00000026878	0.0307620623285	0.502497502498	24	16	1961.5
ENSMUSG00000005442	0.0605974155123	0.709290709291	24	20	73.5
ENSMUSG00000020088	0.0112426740199	0.255744255744	24	10	61.7
ENSMUSG00000028677	0.117099755027	0.924075924076	24	22	75.7
ENSMUSG00000005442	0.117963623332	0.931068931069	24	12	61.2
ENSMUSG00000026965	0.0278699286275	0.476523476523	24	4	326.8
ENSMUSG00000026553	0.0862235522694	0.833166833167	24	16	1287.5
ENSMUSG00000022100	0.00829197816992	0.212787212787	24	22	296.7
ENSMUSG00000014355	0.0434770113807	0.616383616384	24	4	407.3
ENSMUSG00000022770	0.0490206487625	0.649350649351	24	4	9.2
ENSMUSG00000026553	0.134025213067	0.954045954046	24	16	196.2
ENSMUSG00000025261	0.0160365759378	0.330669330669	24	12	280.2
ENSMUSG00000029446	0.00877360026809	0.221778221778	24	2	23.9
ENSMUSG00000040688	0.0205391838185	0.38961038961	24	22	242.3
ENSMUSG00000014355	0.107432215389	0.899100899101	24	18	26.9
ENSMUSG00000008855	0.0752904863792	0.797202797203	24	14	510.9
ENSMUSG00000008855	0.072149171989	0.786213786214	24	6	398.9
ENSMUSG00000021096	0.0344422057511	0.533466533467	24	6	72.3
ENSMUSG00000036733	0.0819205224342	0.812187812188	24	20	544.3
ENSMUSG00000038160	0.00381270555834	0.112887112887	24	2	1504.1
ENSMUSG00000022100	0.01690320071	0.332667332667	24	14	456.3
ENSMUSG00000028677	0.035628207465	0.545454545455	24	22	14.4
ENSMUSG00000033020	0.21716939068	0.997002997003	24	22	570.2
ENSMUSG00000026553	0.0265374864243	0.457542457542	24	20	8.6
ENSMUSG00000020459	0.0160319103553	0.330669330669	24	16	40.9
ENSMUSG00000029405	0.00313310301425	0.0919080919081	24	22	3.1
ENSMUSG00000014355	0.0745386875272	0.788211788212	24	14	46.4
ENSMUSG00000013160	0.104088372221	0.897102897103	24	4	340.7
ENSMUSG00000029405	0.0434770113807	0.616383616384	24	4	29.1
ENSMUSG00000028567	0.0529341399064	0.67032967033	24	18	443.9
ENSMUSG00000008855	0.00857460873873	0.215784215784	24	4	18.9
ENSMUSG00000022100	0.034964025382	0.545454545455	24	2	526.8
ENSMUSG00000068328	0.117070978596	0.924075924076	24	6	190
ENSMUSG00000008855	0.0216239500599	0.396603396603	24	16	160.2
ENSMUSG00000025224	0.0231749965812	0.41958041958	24	6	41.6
ENSMUSG00000028759	0.00543083615082	0.144855144855	24	10	98.9
ENSMUSG00000007036	0.00877360026809	0.221778221778	24	16	121.5
ENSMUSG00000035505	0.08702857063	0.843156843157	24	4	253.2
ENSMUSG00000024414	0.050398304833	0.651348651349	24	16	5
ENSMUSG00000022770	0.072149171989	0.786213786214	24	6	727.4
ENSMUSG00000008855	0.0428977213807	0.609390609391	24	6	35
ENSMUSG00000036241	0.00299005644109	0.0919080919081	24	10	831.7
ENSMUSG00000008855	0.000256646743775	0.010989010989	24	2	117.6
ENSMUSG00000005982	0.0461508482156	0.632367632368	24	4	241.6
ENSMUSG00000030751	0.055392856792	0.683316683317	24	16	71.8
ENSMUSG00000021266	0.0499543925799	0.651348651349	24	18	23.8
ENSMUSG00000020088	0.0148936959956	0.317682317682	24	14	25.9
ENSMUSG00000001158	0.0220178098119	0.403596403596	24	12	401.9
